-36.28333,174.58333,Whangapiro Stream
-37.46667,175.05,Whangape Lake
-35.36667,173.21667,Whangape Harbour
-35.35,173.21667,Whangape
-36.25,175.41667,Whangaparapara Harbour
-36.6,174.86667,Whangaparaoa Passage
-37.6,177.93333,Whangaparaoa Roads
-37.56667,177.98333,Whangaparaoa River
-36.6,174.81667,Whangaparaoa Peninsula
-36.6,174.83333,Whangaparaoa Head
-36.6,174.75,Whangaparaoa Bay
-36.63333,174.76667,Whangaparaoa
-36.23333,175.4,Whangapara
-38.78333,175.73333,Whanganui Stream
-36.78333,175.43333,Whanganui Island
-40.6,172.58333,Whanganui Inlet
-38.73333,177.08333,Whanganui
-35.23333,174.31667,Whangamumu Harbour
-35.2513,174.28891,Whangamumu
-39.26667,174.9,Whangamomona Stream
-39.14456,174.73532,Whangamomona
-41.1,173.53333,Whangamoa River
-41.11667,173.51667,Whangamoa Head
-37.2,175.86667,Whangamata Harbour
-38.66667,175.9,Whangamata Bay
-37.2,175.86667,Whangamata
-37.3,175.08333,Whangamarino River
-37.34914,175.11349,Whangamarino
-41.28333,174.16667,Whangakoko Bay
-41.28333,174.16667,Whangakoko
-39.18333,175.28333,Whangairehe Stream
-40.2,176.41667,Whangai Range
-39.53333,176.03333,Whangaipotike
-41.23333,175.68333,Whangai O Te Kapinga
-41.41667,175.16667,Whangaimoana
-41.2,175.46667,Whangaehu River
-40.4,176.63333,Whangaehu River
-40.04187,175.10173,Whangaehu River
-40.4,176.63333,Whangaehu
-40.00747,175.16876,Whangaehu
-39.53333,176.41667,Whanawhana
-39.6,176.43333,Whanaukino Stream
-37.68333,177.78333,Whanarua Bay
-35.51667,174.45,Whananaki South
-35.51667,174.46667,Whananaki Inlet
-35.5,174.45,Whananaki
-36.33333,174.43333,Whanaki River
-44.2,170.58333,Whalesback
-42.46667,173.23333,Whales Back
-47.18333,167.71667,Whale Passage
-43.95,170.15,Whale Creek
-38.08333,178.05,Whakoau Stream
-38.06667,178.03333,Whakoau
-37.38333,175.41667,Whakeironui
-38.98333,175.01667,Whakawiri
-38.38333,178.11667,Whakauranga Stream
-38.86667,177.71667,Whakaumu A Tuke Kauae
-39.46667,174.83333,Whakauahi
-38.18333,175.9,Whakatutu
-39.6,176.88333,Whakatu
-37.08333,175.3,Whakatiwai Stream
-36.95,175.11667,Whakatiri
-35.2,173.66667,Whakateterekia Stream
-40.75,173.98333,Whakaterepapanui
-35.51667,173.61667,Whakatere
-36.16667,175.5,Whakatautuna
-36.16667,175.48333,Whakatautuna
-38.46667,177.06667,Whakataratara
-39.53333,175.73333,Whakatara
-38.01667,176.93333,Whakatane West Station
-37.94538,177.00846,Whakatane River
-38.32442,176.78238,Whakatane District
-37.96667,177,Whakatane
-40.86667,176.23333,Whakataki River
-40.85,176.15,Whakataki
-38.68333,177,Whakatakaa
-41.01667,174.03333,Whakatahuri
-41.05,175.83333,Whakatahine
-40.15,176.15,Whakaruatapu Stream
